user_id,age_min,age_max,max_distance_km,genders,orientations
1574,24,29,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1575,22,31,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1576,18,24,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1577,27,32,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1578,21,25,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1579,29,37,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1580,23,31,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1581,30,38,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1582,31,41,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1583,19,26,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1584,26,34,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1585,23,30,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1586,29,38,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1587,28,36,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1588,26,34,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1589,23,31,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1590,18,27,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1591,18,23,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1592,21,28,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1593,18,25,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1594,31,41,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1595,24,34,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1596,27,35,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1597,24,34,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1598,24,31,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1599,26,36,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1600,34,41,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1601,27,34,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1602,30,40,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1603,18,28,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1604,25,38,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1605,29,38,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1606,18,26,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1607,24,32,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1608,26,30,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1609,25,30,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1610,19,26,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1611,29,35,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1612,27,34,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1613,24,29,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1614,19,25,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1615,20,25,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1616,30,39,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1617,36,44,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1618,18,24,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1619,18,25,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1620,29,40,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1621,18,22,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1622,30,40,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1623,24,35,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1624,23,31,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1625,18,28,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1626,27,33,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1627,27,35,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1628,38,42,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1629,24,34,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1630,25,35,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1631,30,38,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1632,18,26,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1633,30,37,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1634,24,36,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1635,19,28,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1636,24,34,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1637,18,22,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1638,30,38,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1639,32,43,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1640,29,39,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1641,24,32,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1642,35,46,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1643,40,51,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1644,30,38,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1645,30,42,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1646,21,33,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1647,27,33,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1648,21,32,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1649,29,36,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1650,26,36,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1651,30,41,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1652,28,38,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1653,26,31,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1654,23,34,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1655,35,44,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1656,26,33,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1657,21,29,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1658,20,27,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1659,24,35,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1660,18,24,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1661,34,38,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1662,28,40,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1663,30,40,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1664,18,31,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1665,21,33,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1666,18,24,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1667,34,47,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1668,19,26,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1669,26,37,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1670,26,36,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1671,29,34,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1672,18,22,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1673,22,30,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1674,27,34,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1675,26,32,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1676,25,33,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1677,28,33,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1678,24,35,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1679,23,30,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1680,30,41,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1681,26,35,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1682,30,37,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1683,29,36,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1684,18,22,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1685,20,30,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1686,29,35,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1687,27,37,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1688,18,28,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1689,21,27,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1690,20,29,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1691,18,22,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1692,33,39,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1693,21,30,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1694,27,38,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1695,30,34,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1696,23,34,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1697,18,28,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1698,38,47,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1699,18,24,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1700,18,28,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1701,22,31,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1702,27,36,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1703,30,38,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1704,27,34,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1705,32,43,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1706,18,21,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1707,30,35,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1708,25,36,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1709,28,39,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1710,29,40,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1711,20,32,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1712,22,32,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1713,35,41,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1714,23,31,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1715,25,34,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1716,29,43,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1717,18,28,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1718,23,29,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1719,22,29,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1720,18,25,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1721,22,33,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1722,27,37,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1723,37,43,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1724,25,39,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1725,24,29,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1726,24,30,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1727,27,37,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1728,24,35,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1729,25,32,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1730,30,43,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1731,22,33,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1732,22,30,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1733,23,33,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1734,25,30,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1735,39,47,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1736,28,37,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1737,24,32,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1738,24,34,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1739,34,46,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1740,33,41,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1741,19,27,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1742,23,36,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1743,30,43,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1744,34,43,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1745,22,31,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1746,19,31,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1747,18,28,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1748,32,42,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1749,22,31,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1750,35,49,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1751,26,32,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1752,33,43,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1753,31,41,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1754,18,28,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1755,29,40,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1756,24,35,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1757,31,36,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1758,18,23,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1759,31,40,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1760,22,28,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1761,26,36,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1762,20,30,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1763,24,36,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1764,20,31,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1765,27,37,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1766,30,42,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1767,32,39,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1768,27,41,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1769,21,33,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1770,18,27,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1771,34,42,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1772,21,34,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1773,18,24,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1774,19,28,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1775,18,20,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1776,20,34,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1777,35,45,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1778,28,37,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1779,31,40,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1780,30,40,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1781,33,41,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1782,22,31,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1783,25,33,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1784,20,28,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1785,19,26,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1786,25,36,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1787,21,31,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1788,31,41,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1789,31,37,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1790,28,37,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1791,27,37,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1792,24,37,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1793,18,22,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1794,22,33,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1795,27,39,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1796,24,29,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1797,36,40,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1798,18,25,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1799,23,31,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1800,29,37,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1801,29,36,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1802,20,29,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1803,19,30,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1804,30,39,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1805,28,39,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1806,34,45,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1807,19,31,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1808,35,44,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1809,26,37,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1810,25,34,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1811,21,33,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1812,34,41,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1813,22,31,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1814,24,32,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1815,21,29,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1816,26,37,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1817,20,24,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1818,18,23,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1819,35,44,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1820,24,35,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1821,34,42,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1822,20,31,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1823,18,24,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1824,29,39,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1825,36,46,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1826,20,25,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1827,27,38,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1828,22,30,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1829,24,32,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1830,18,28,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1831,28,41,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1832,18,28,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1833,34,42,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1834,19,32,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1835,24,31,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1836,20,31,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1837,18,28,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1838,26,33,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1839,20,25,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1840,23,29,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1841,30,36,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1842,31,37,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1843,25,37,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1844,28,34,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1845,28,36,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1846,24,33,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1847,31,40,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1848,22,34,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1849,18,29,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1850,30,38,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1851,24,36,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1852,21,32,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1853,31,43,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1854,35,41,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1855,18,24,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1856,19,24,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1857,25,36,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1858,18,22,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1859,23,37,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1860,24,31,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1861,18,22,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1862,24,30,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1863,27,34,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1864,27,36,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1865,24,33,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1866,18,21,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1867,23,31,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1868,29,35,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1869,18,25,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1870,36,44,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1871,28,36,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1872,38,48,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1873,20,29,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1874,20,34,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1875,18,21,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1876,18,21,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1877,20,31,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1878,34,38,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1879,18,28,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1880,18,31,50,"['male', 'female', 'nonbinary', 'other']","['straight', 'gay', 'bi', 'queer']"
1881,18,25,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1882,29,39,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1883,18,26,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1884,26,34,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1885,32,38,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1886,31,40,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1887,25,34,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1888,21,26,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1889,23,28,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1890,28,39,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1891,23,35,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1892,18,27,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1893,22,29,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1894,28,41,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1895,27,31,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1896,23,35,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1897,18,26,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1898,22,29,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1899,26,35,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1900,21,28,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1901,22,31,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1902,36,43,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1903,18,23,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1904,26,38,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1905,26,36,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1906,27,32,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1907,27,32,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1908,18,32,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1909,30,34,25,['nonbinary'],"['straight', 'gay', 'bi', 'queer']"
1910,34,42,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1911,18,26,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1912,18,24,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1913,21,28,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1914,27,39,75,"['male', 'female', 'nonbinary', 'other']","['straight', 'gay', 'bi', 'queer']"
1915,24,34,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1916,29,39,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1917,28,39,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1918,23,31,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1919,25,37,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1920,18,27,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1921,31,37,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1922,19,25,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1923,37,47,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1924,24,34,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1925,28,40,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1926,20,31,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1927,30,37,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1928,18,20,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1929,27,36,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1930,21,28,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1931,22,28,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1932,18,25,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1933,18,29,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1934,23,35,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1935,19,32,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1936,26,37,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1937,23,36,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1938,29,38,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1939,35,45,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1940,23,31,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1941,18,22,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1942,22,32,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1943,23,33,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1944,22,31,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1945,28,36,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1946,18,32,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1947,18,23,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1948,23,31,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1949,27,34,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1950,18,23,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1951,30,36,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1952,29,36,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1953,18,27,10,"['male', 'female', 'nonbinary', 'other']","['straight', 'gay', 'bi', 'queer']"
1954,24,31,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1955,21,31,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1956,27,37,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1957,26,37,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1958,23,30,50,['male'],"['straight', 'gay', 'bi', 'queer']"
